Arch,Index,Scenario,Lookback,Split,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MAPE_mean,MAPE_std,R2_mean,R2_std,MedAE_mean,MedAE_std,n_seeds,MAE_ci95,RMSE_ci95,MAPE_ci95,R2_ci95,MedAE_ci95
Transformer,EUROSTOXX50,A,3,test,33.430436794420814,0.33407281245629616,45.37534303247686,0.36846790249680283,0.7336684785816819,0.006941949202977955,0.9931762740828882,0.00011106534699666363,25.292578125,0.8163333533767202,10,0.23898129349355898,0.2635860586861262,0.004965971303370533,7.945136299005466e-05,0.5839697019266568
Transformer,EUROSTOXX50,A,3,val,35.82784369361057,0.19173605390224097,49.65636912505174,0.23165388642233634,0.9175239376597439,0.004907315659883155,0.9595580846575315,0.0003778651969188489,27.0802734375,0.4102207645762556,10,0.1371597102859207,0.16571520745125684,0.003510482147162143,0.0002703084781485426,0.29345425691944144
Transformer,EUROSTOXX50,B,20,test,34.01013446065753,0.29449579234523654,46.77116811319264,0.40097291524944334,0.7041838526340108,0.0060395595706538375,0.9867991561561518,0.00022647383273136781,25.7050048828125,1.0591342451779422,10,0.2106695988386731,0.28683874403796666,0.004320440647995197,0.0001620096202700321,0.7576589966567886
Transformer,EUROSTOXX50,B,20,val,40.66241329988405,0.19255344476158237,54.58600308600448,0.33488545405395376,1.0811769651743712,0.005281975975637078,0.9572017659627164,0.0005249629064464092,30.6699462890625,1.0789172718376092,10,0.1377444364820423,0.23956262227253675,0.0037784979914364833,0.00037553584051414963,0.7718109213991329
Transformer,EUROSTOXX50,C,10,test,38.23715488510644,1.1233061730269143,52.691814394686034,1.9553093295438986,0.791893460065251,0.022477637650940414,0.9833163072520076,0.0012348510820110708,29.3181884765625,0.8810412064884332,10,0.8035648284141362,1.3987440322326588,0.016079533323903755,0.0008833592493837935,0.6302589115217998
Transformer,EUROSTOXX50,C,10,val,44.60551266198272,1.1233296150329413,59.23065915392306,1.024237329710163,1.1825906451826884,0.02835054988369531,0.9509677956985512,0.0016906691825209334,35.39208984375,1.9164878858583796,10,0.8035815978150379,0.7326952471792215,0.02028076164786837,0.001209431875458011,1.3709728443917852
Transformer,NIKKEI225,A,10,test,324.10577786246614,5.424867993945946,480.0305716532037,8.44546942619669,0.9383988268985112,0.01511180078397115,0.9899282688129125,0.0003543702642007592,240.0208984375,4.810511745583261,10,3.8807167835443446,6.041524878343186,0.010810331052733772,0.00025350121577292573,3.44123279854101
Transformer,NIKKEI225,A,10,val,272.91484589629124,1.867579561186744,348.24042554733586,1.5641692628382224,0.9754321729032294,0.006467384327552733,0.9186724151542084,0.0007307262660661127,218.7642578125,4.501294013573304,10,1.335985936577611,1.1189392843060133,0.004626488042395604,0.000522730080817467,3.2200317584936355
Transformer,NIKKEI225,B,3,test,324.35944054110735,5.475002625784079,475.1845951150005,10.06340726161082,0.9397129416528751,0.015262483149235105,0.9901796049702103,0.0004177213037542801,240.806640625,4.289002415588051,10,3.916580938658936,7.19892788236651,0.010918122723336003,0.0002988198194190774,3.0681674977915847
Transformer,NIKKEI225,B,3,val,274.9264472077156,1.7377810172777752,351.16637763599385,1.608659103965706,0.9817052837721258,0.005980304721055944,0.9158539750782516,0.000771330028892736,212.4130859375,5.267614877223941,10,1.2431336518050993,1.1507653994028828,0.004278052282122043,0.0005517762629646045,3.768224680509068
